,Elevation,MS_B1,Random1000,SuperGroup_Transvaal,GeoGroup_Chuniespoort,GeoGroup_Pretoria,Formation_Eccles,Formation_KarooDolerite,Formation_Lyttelton,Formation_MonteChristo,Formation_Oaktree,Formation_Rooihoogte,Formation_TimeballHill,Chert_presence,Diamictite_presence,Dolomite_presence,Limestone_presence,Mudrock_presence,Quartzite_presence,Shale_presence,Distance_Faults,Distance_Dikes,MS_B2,MS_B3,MS_B4,CIg,EVI,GNDVI,IronOxide,MSAVI2,MTVI2,NDVI,NDWI,SR,VARI,Slope,Aspect,MeanCurv,CasCurv,GaussCurv,ProfCurv,TanCurv,TRI,VRM,VRM7,Distance_Stream500,Distance_Stream500_Elev,Distance_Stream2k,Distance_Stream2k_Elev
13,0.262037037037037,0.1583333333333333,0.03240740740740742,,,,,,,,,,,,,,0.1305555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.2055555555555555,0.12037037037037031,0.03611111111111107,,,,,,,,,,,,,,,0.05092592592592589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,0.28148148148148144,0.11388888888888889,0.008333333333333326,,,,,,,,,,,,,,,,0.14629629629629629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.26111111111111107,0.124074074074074,0.0157407407407407,,,,,,,,,,,,,,,,,0.11388888888888886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.14351851851851846,0.06481481481481477,-0.015740740740740788,,,,,,,,,,,,,,,,,,0.20925925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.1287037037037037,0.09814814814814814,2.2204460492503132e-17,,,,,,,,,,,,,,,,,,,0.06666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.1981481481481481,,0.03611111111111107,0.01481481481481477,,,,,,,,,,,,,,,,,,,0.10925925925925921,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.10925925925925924,,-0.009259259259259278,,0.17777777777777776,,,,,,,,,,,,,,,,,,0.05555555555555554,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.14629629629629634,,-0.0018518518518518378,,,0.15833333333333335,,,,,,,,,,,,,,,,,0.07222222222222223,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.19722222222222227,,0.027777777777777835,,,,0.00833333333333337,,,,,,,,,,,,,,,,0.1138888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.187962962962963,,0.02962962962962965,,,,,0.0,,,,,,,,,,,,,,,0.11944444444444449,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.20462962962962958,,0.040740740740740675,,,,,,0.0037037037037036535,,,,,,,,,,,,,,0.11296296296296293,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.2592592592592592,,0.007407407407407351,,,,,,,0.061111111111111074,,,,,,,,,,,,,0.0703703703703703,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.18518518518518515,,0.04166666666666663,,,,,,,,0.005555555555555513,,,,,,,,,,,,0.12314814814814812,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.18611111111111106,,0.027777777777777724,,,,,,,,,0.026851851851851814,,,,,,,,,,,0.1129629629629629,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.19351851851851848,,0.03888888888888884,,,,,,,,,,0.05277777777777774,,,,,,,,,,0.09999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.11296296296296296,,0.013888888888888862,,,,,,,,,,,0.15185185185185182,,,,,,,,,0.05370370370370368,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.2,,0.04074074074074072,,,,,,,,,,,,0.04537037037037035,,,,,,,,0.10833333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.11759259259259258,,-0.009259259259259278,,,,,,,,,,,,,0.1759259259259259,,,,,,,0.05555555555555554,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.1935185185185186,,0.01203703703703709,,,,,,,,,,,,,,0.14351851851851857,,,,,,0.10648148148148151,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.19259259259259257,,0.036111111111111094,,,,,,,,,,,,,,,0.04537037037037035,,,,,0.10555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.2657407407407407,,0.002777777777777768,,,,,,,,,,,,,,,,0.12777777777777777,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.25370370370370376,,0.022222222222222275,,,,,,,,,,,,,,,,,0.13611111111111115,,,0.12962962962962968,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.14629629629629634,,-0.012037037037037002,,,,,,,,,,,,,,,,,,0.1916666666666667,,0.04907407407407412,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.13148148148148148,,-0.004629629629629628,,,,,,,,,,,,,,,,,,,0.06944444444444445,0.08611111111111114,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.10740740740740737,,0.006481481481481466,0.010185185185185163,,,,,,,,,,,,,,,,,,,,0.10648148148148144,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.07592592592592591,,-0.023148148148148185,,0.14999999999999997,,,,,,,,,,,,,,,,,,,0.05370370370370368,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.09351851851851849,,-0.025000000000000043,,,0.12407407407407407,,,,,,,,,,,,,,,,,,0.07962962962962963,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.1296296296296296,,0.0018518518518518602,,,,0.00555555555555558,,,,,,,,,,,,,,,,,0.11944444444444442,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.1277777777777777,,0.019444444444444375,,,,,0.0,,,,,,,,,,,,,,,,0.13425925925925924,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.1435185185185185,,0.025925925925925887,,,,,,-0.0018518518518518602,,,,,,,,,,,,,,,0.14907407407407405,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.2018518518518519,,0.004629629629629673,,,,,,,0.06018518518518521,,,,,,,,,,,,,,0.09907407407407413,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.12222222222222216,,0.0157407407407407,,,,,,,,0.008333333333333259,,,,,,,,,,,,,0.1268518518518518,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.14259259259259255,,0.03611111111111107,,,,,,,,,0.01666666666666663,,,,,,,,,,,,0.1472222222222222,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.11944444444444444,,0.006481481481481466,,,,,,,,,,0.042592592592592585,,,,,,,,,,,0.112037037037037,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.10277777777777779,,0.0,,,,,,,,,,,0.11481481481481481,,,,,,,,,,0.05462962962962965,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.11666666666666665,,0.0074074074074073955,,,,,,,,,,,,0.0388888888888889,,,,,,,,,0.11018518518518516,,,,,,,,,,,,,,,,,,,,,,,,,
50,0.0833333333333333,,-0.023148148148148185,,,,,,,,,,,,,0.14629629629629623,,,,,,,,0.05277777777777774,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.19074074074074077,,0.0018518518518518602,,,,,,,,,,,,,,0.10648148148148148,,,,,,,0.11111111111111112,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.12314814814814816,,0.013888888888888905,,,,,,,,,,,,,,,0.0388888888888889,,,,,,0.1222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,
53,0.2425925925925926,,0.011111111111111117,,,,,,,,,,,,,,,,0.09814814814814816,,,,,0.11574074074074077,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.22962962962962968,,-0.0009259259259258856,,,,,,,,,,,,,,,,,0.10370370370370374,,,,0.13888888888888892,,,,,,,,,,,,,,,,,,,,,,,,,
55,0.1101851851851852,,-0.007407407407407374,,,,,,,,,,,,,,,,,,0.17222222222222225,,,0.09351851851851853,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.12407407407407409,,0.012962962962962976,,,,,,,,,,,,,,,,,,,0.013888888888888928,,0.10740740740740742,,,,,,,,,,,,,,,,,,,,,,,,,
57,0.18333333333333335,,0.0009259259259259522,0.013888888888888905,,,,,,,,,,,,,,,,,,,,,0.03240740740740742,,,,,,,,,,,,,,,,,,,,,,,,
58,0.10462962962962966,,-0.006481481481481466,,0.187962962962963,,,,,,,,,,,,,,,,,,,,-0.0009259259259258856,,,,,,,,,,,,,,,,,,,,,,,,
59,0.12777777777777782,,0.012962962962962954,,,0.16944444444444445,,,,,,,,,,,,,,,,,,,0.02685185185185186,,,,,,,,,,,,,,,,,,,,,,,,
60,0.17962962962962964,,0.0037037037037036978,,,,0.0037037037037037203,,,,,,,,,,,,,,,,,,0.019444444444444486,,,,,,,,,,,,,,,,,,,,,,,,
61,0.18611111111111117,,0.010185185185185231,,,,,0.0,,,,,,,,,,,,,,,,,0.025925925925925953,,,,,,,,,,,,,,,,,,,,,,,,
62,0.2009259259259259,,0.014814814814814814,,,,,,-0.040740740740740765,,,,,,,,,,,,,,,,-0.011111111111111138,,,,,,,,,,,,,,,,,,,,,,,,
63,0.27222222222222225,,-0.020370370370370327,,,,,,,0.10000000000000005,,,,,,,,,,,,,,,0.005555555555555603,,,,,,,,,,,,,,,,,,,,,,,,
64,0.19814814814814813,,0.014814814814814836,,,,,,,,0.010185185185185186,,,,,,,,,,,,,,0.02407407407407407,,,,,,,,,,,,,,,,,,,,,,,,
65,0.18055555555555558,,-0.0018518518518518378,,,,,,,,,0.029629629629629627,,,,,,,,,,,,,0.022222222222222233,,,,,,,,,,,,,,,,,,,,,,,,
66,0.17314814814814822,,0.0064814814814815325,,,,,,,,,,0.047222222222222276,,,,,,,,,,,,0.0064814814814815325,,,,,,,,,,,,,,,,,,,,,,,,
67,0.08240740740740742,,-0.017592592592592583,,,,,,,,,,,0.1453703703703704,,,,,,,,,,,0.010185185185185186,,,,,,,,,,,,,,,,,,,,,,,,
68,0.17592592592592587,,0.01203703703703698,,,,,,,,,,,,0.0444444444444444,,,,,,,,,,0.010185185185185141,,,,,,,,,,,,,,,,,,,,,,,,
69,0.112962962962963,,-0.006481481481481466,,,,,,,,,,,,,0.1824074074074074,,,,,,,,,-0.0009259259259258856,,,,,,,,,,,,,,,,,,,,,,,,
70,0.23055555555555562,,-0.012037037037037002,,,,,,,,,,,,,,0.20555555555555563,,,,,,,,0.04814814814814816,,,,,,,,,,,,,,,,,,,,,,,,
71,0.17870370370370375,,0.00833333333333337,,,,,,,,,,,,,,,0.04444444444444449,,,,,,,0.009259259259259278,,,,,,,,,,,,,,,,,,,,,,,,
72,0.28055555555555556,,-0.012037037037037023,,,,,,,,,,,,,,,,0.1768518518518519,,,,,,0.05370370370370372,,,,,,,,,,,,,,,,,,,,,,,,
73,0.2277777777777778,,-0.03611111111111107,,,,,,,,,,,,,,,,,0.14074074074074078,,,,,0.037962962962963,,,,,,,,,,,,,,,,,,,,,,,,
74,0.12777777777777782,,0.007407407407407441,,,,,,,,,,,,,,,,,,0.19259259259259262,,,,0.019444444444444466,,,,,,,,,,,,,,,,,,,,,,,,
75,0.11203703703703702,,0.023148148148148095,,,,,,,,,,,,,,,,,,,0.1,,,0.06296296296296296,,,,,,,,,,,,,,,,,,,,,,,,
76,0.15925925925925932,,-0.021296296296296237,0.007407407407407462,,,,,,,,,,,,,,,,,,,,,,0.06388888888888895,,,,,,,,,,,,,,,,,,,,,,,
77,0.07870370370370372,,-0.025925925925925887,,0.21574074074074073,,,,,,,,,,,,,,,,,,,,,0.030555555555555558,,,,,,,,,,,,,,,,,,,,,,,
78,0.1305555555555556,,0.01203703703703709,,,0.1740740740740741,,,,,,,,,,,,,,,,,,,,0.07407407407407411,,,,,,,,,,,,,,,,,,,,,,,
79,0.1518518518518518,,-0.005555555555555603,,,,-2.2204460492503132e-17,,,,,,,,,,,,,,,,,,,0.08518518518518511,,,,,,,,,,,,,,,,,,,,,,,
80,0.14166666666666666,,-0.010185185185185141,,,,,0.0,,,,,,,,,,,,,,,,,,0.06851851851851853,,,,,,,,,,,,,,,,,,,,,,,
81,0.1481481481481481,,-0.015740740740740767,,,,,,0.008333333333333304,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,
82,0.21574074074074073,,-0.00277777777777779,,,,,,,0.037962962962962955,,,,,,,,,,,,,,,,0.05555555555555556,,,,,,,,,,,,,,,,,,,,,,,
83,0.15555555555555556,,-0.012037037037037068,,,,,,,,0.011111111111111138,,,,,,,,,,,,,,,0.07037037037037037,,,,,,,,,,,,,,,,,,,,,,,
84,0.15185185185185188,,0.0009259259259259744,,,,,,,,,0.014814814814814836,,,,,,,,,,,,,,0.07870370370370372,,,,,,,,,,,,,,,,,,,,,,,
85,0.13055555555555556,,-0.00277777777777779,,,,,,,,,,0.04629629629629628,,,,,,,,,,,,,0.06203703703703704,,,,,,,,,,,,,,,,,,,,,,,
86,0.10000000000000006,,-0.02314814814814812,,,,,,,,,,,0.12314814814814819,,,,,,,,,,,,0.045370370370370394,,,,,,,,,,,,,,,,,,,,,,,
87,0.14259259259259252,,0.005555555555555513,,,,,,,,,,,,0.04814814814814812,,,,,,,,,,,0.07499999999999996,,,,,,,,,,,,,,,,,,,,,,,
88,0.08240740740740742,,-0.026851851851851814,,,,,,,,,,,,,0.21203703703703702,,,,,,,,,,0.03055555555555558,,,,,,,,,,,,,,,,,,,,,,,
89,0.1435185185185185,,-0.025,,,,,,,,,,,,,,0.07592592592592592,,,,,,,,,0.056481481481481466,,,,,,,,,,,,,,,,,,,,,,,
90,0.14351851851851846,,0.007407407407407351,,,,,,,,,,,,,,,0.0444444444444444,,,,,,,,0.07592592592592587,,,,,,,,,,,,,,,,,,,,,,,
91,0.2953703703703704,,0.017592592592592583,,,,,,,,,,,,,,,,0.09722222222222224,,,,,,,0.11018518518518519,,,,,,,,,,,,,,,,,,,,,,,
92,0.24907407407407414,,0.01759259259259265,,,,,,,,,,,,,,,,,0.0592592592592593,,,,,,0.09444444444444448,,,,,,,,,,,,,,,,,,,,,,,
93,0.12870370370370376,,-0.01481481481481477,,,,,,,,,,,,,,,,,,0.24629629629629637,,,,,0.047222222222222276,,,,,,,,,,,,,,,,,,,,,,,
94,0.12222222222222223,,0.009259259259259255,,,,,,,,,,,,,,,,,,,-0.03518518518518517,,,,0.054629629629629674,,,,,,,,,,,,,,,,,,,,,,,
95,0.1444444444444445,,0.005555555555555558,0.025925925925925953,,,,,,,,,,,,,,,,,,,,,,,0.1518518518518519,,,,,,,,,,,,,,,,,,,,,,
96,0.10092592592592593,,-0.0018518518518518823,,0.17592592592592596,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,
97,0.12499999999999993,,0.01018518518518512,,,0.15092592592592588,,,,,,,,,,,,,,,,,,,,,0.11574074074074073,,,,,,,,,,,,,,,,,,,,,,
98,0.11388888888888886,,0.002777777777777746,,,,-0.00555555555555558,,,,,,,,,,,,,,,,,,,,0.14907407407407403,,,,,,,,,,,,,,,,,,,,,,
99,0.11759259259259265,,-0.0037037037037036978,,,,,0.0,,,,,,,,,,,,,,,,,,,0.1462962962962963,,,,,,,,,,,,,,,,,,,,,,
100,0.15648148148148147,,0.02314814814814812,,,,,,0.02314814814814814,,,,,,,,,,,,,,,,,,0.17870370370370367,,,,,,,,,,,,,,,,,,,,,,
101,0.17685185185185187,,-0.012962962962962909,,,,,,,0.02777777777777779,,,,,,,,,,,,,,,,,0.12314814814814816,,,,,,,,,,,,,,,,,,,,,,
102,0.1287037037037037,,0.0018518518518518157,,,,,,,,0.01388888888888884,,,,,,,,,,,,,,,,0.16018518518518515,,,,,,,,,,,,,,,,,,,,,,
103,0.12592592592592594,,0.006481481481481466,,,,,,,,,0.009259259259259255,,,,,,,,,,,,,,,0.16296296296296295,,,,,,,,,,,,,,,,,,,,,,
104,0.11944444444444442,,-0.00462962962962965,,,,,,,,,,0.03333333333333335,,,,,,,,,,,,,,0.11759259259259261,,,,,,,,,,,,,,,,,,,,,,
105,0.09351851851851847,,-0.0018518518518518823,,,,,,,,,,,0.0907407407407407,,,,,,,,,,,,,0.08796296296296294,,,,,,,,,,,,,,,,,,,,,,
106,0.12037037037037035,,-0.0037037037037037203,,,,,,,,,,,,0.029629629629629627,,,,,,,,,,,,0.12129629629629632,,,,,,,,,,,,,,,,,,,,,,
107,0.11111111111111112,,-0.00277777777777779,,,,,,,,,,,,,0.1703703703703704,,,,,,,,,,,0.09814814814814816,,,,,,,,,,,,,,,,,,,,,,
108,0.15925925925925927,,0.00462962962962965,,,,,,,,,,,,,,0.05648148148148149,,,,,,,,,,0.13055555555555556,,,,,,,,,,,,,,,,,,,,,,
109,0.11759259259259255,,-0.010185185185185231,,,,,,,,,,,,,,,0.030555555555555558,,,,,,,,,0.11481481481481479,,,,,,,,,,,,,,,,,,,,,,
110,0.2574074074074074,,0.014814814814814859,,,,,,,,,,,,,,,,0.06203703703703707,,,,,,,,0.10740740740740742,,,,,,,,,,,,,,,,,,,,,,
111,0.23888888888888887,,0.033333333333333326,,,,,,,,,,,,,,,,,0.061111111111111095,,,,,,,0.17685185185185182,,,,,,,,,,,,,,,,,,,,,,
112,0.1138888888888889,,-0.0018518518518518378,,,,,,,,,,,,,,,,,,0.2083333333333334,,,,,,0.10648148148148148,,,,,,,,,,,,,,,,,,,,,,
113,0.11574074074074074,,0.021296296296296324,,,,,,,,,,,,,,,,,,,-0.07314814814814814,,,,,0.08148148148148152,,,,,,,,,,,,,,,,,,,,,,
114,0.15740740740740747,,-0.021296296296296237,0.007407407407407462,,,,,,,,,,,,,,,,,,,,,,,,0.06296296296296303,,,,,,,,,,,,,,,,,,,,,
115,0.07870370370370372,,-0.025925925925925887,,0.21574074074074073,,,,,,,,,,,,,,,,,,,,,,,0.030555555555555558,,,,,,,,,,,,,,,,,,,,,
116,0.12962962962962968,,0.01203703703703709,,,0.1740740740740741,,,,,,,,,,,,,,,,,,,,,,0.07407407407407411,,,,,,,,,,,,,,,,,,,,,
117,0.1518518518518518,,-0.005555555555555603,,,,-2.2204460492503132e-17,,,,,,,,,,,,,,,,,,,,,0.08518518518518511,,,,,,,,,,,,,,,,,,,,,
118,0.14166666666666666,,-0.010185185185185141,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.06944444444444446,,,,,,,,,,,,,,,,,,,,,
119,0.1472222222222222,,-0.015740740740740767,,,,,,0.008333333333333304,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,
120,0.21574074074074073,,-0.00277777777777779,,,,,,,0.037962962962962955,,,,,,,,,,,,,,,,,,0.05555555555555556,,,,,,,,,,,,,,,,,,,,,
121,0.15555555555555556,,-0.012037037037037068,,,,,,,,0.011111111111111138,,,,,,,,,,,,,,,,,0.07037037037037037,,,,,,,,,,,,,,,,,,,,,
122,0.15185185185185188,,4.4408920985006264e-17,,,,,,,,,0.014814814814814836,,,,,,,,,,,,,,,,0.07870370370370372,,,,,,,,,,,,,,,,,,,,,
123,0.13055555555555556,,-0.00277777777777779,,,,,,,,,,0.04629629629629628,,,,,,,,,,,,,,,0.06203703703703704,,,,,,,,,,,,,,,,,,,,,
124,0.10000000000000006,,-0.02314814814814812,,,,,,,,,,,0.12314814814814819,,,,,,,,,,,,,,0.045370370370370394,,,,,,,,,,,,,,,,,,,,,
125,0.14259259259259252,,0.005555555555555513,,,,,,,,,,,,0.04814814814814812,,,,,,,,,,,,,0.07499999999999996,,,,,,,,,,,,,,,,,,,,,
126,0.08240740740740742,,-0.026851851851851814,,,,,,,,,,,,,0.21203703703703702,,,,,,,,,,,,0.03055555555555558,,,,,,,,,,,,,,,,,,,,,
127,0.1435185185185185,,-0.025,,,,,,,,,,,,,,0.07592592592592592,,,,,,,,,,,0.05555555555555554,,,,,,,,,,,,,,,,,,,,,
128,0.14351851851851846,,0.006481481481481444,,,,,,,,,,,,,,,0.0444444444444444,,,,,,,,,,0.07592592592592587,,,,,,,,,,,,,,,,,,,,,
129,0.2953703703703704,,0.017592592592592583,,,,,,,,,,,,,,,,0.09722222222222224,,,,,,,,,0.11018518518518519,,,,,,,,,,,,,,,,,,,,,
130,0.25000000000000006,,0.01851851851851858,,,,,,,,,,,,,,,,,0.06203703703703707,,,,,,,,0.09444444444444448,,,,,,,,,,,,,,,,,,,,,
131,0.12870370370370376,,-0.01481481481481477,,,,,,,,,,,,,,,,,,0.24629629629629637,,,,,,,0.048148148148148204,,,,,,,,,,,,,,,,,,,,,
132,0.12314814814814816,,0.009259259259259255,,,,,,,,,,,,,,,,,,,-0.03518518518518517,,,,,,0.054629629629629674,,,,,,,,,,,,,,,,,,,,,
133,0.16944444444444445,,-0.005555555555555513,0.020370370370370393,,,,,,,,,,,,,,,,,,,,,,,,,0.1453703703703704,,,,,,,,,,,,,,,,,,,,
134,0.11481481481481481,,-0.004629629629629673,,0.18981481481481477,,,,,,,,,,,,,,,,,,,,,,,,0.08240740740740737,,,,,,,,,,,,,,,,,,,,
135,0.12222222222222227,,-0.024999999999999956,,,0.13888888888888895,,,,,,,,,,,,,,,,,,,,,,,0.09537037037037041,,,,,,,,,,,,,,,,,,,,
136,0.15092592592592588,,-0.020370370370370417,,,,-0.0009259259259259301,,,,,,,,,,,,,,,,,,,,,,0.12592592592592589,,,,,,,,,,,,,,,,,,,,
137,0.16944444444444448,,-0.0157407407407407,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.1342592592592593,,,,,,,,,,,,,,,,,,,,
138,0.16666666666666674,,-0.0037037037037036757,,,,,,0.01203703703703709,,,,,,,,,,,,,,,,,,,,0.16111111111111115,,,,,,,,,,,,,,,,,,,,
139,0.21666666666666662,,-0.015740740740740767,,,,,,,0.08518518518518514,,,,,,,,,,,,,,,,,,,0.10092592592592586,,,,,,,,,,,,,,,,,,,,
140,0.1611111111111111,,-0.005555555555555536,,,,,,,,0.012962962962962954,,,,,,,,,,,,,,,,,,0.1425925925925926,,,,,,,,,,,,,,,,,,,,
141,0.14259259259259263,,-0.033333333333333284,,,,,,,,,0.022222222222222254,,,,,,,,,,,,,,,,,0.10000000000000002,,,,,,,,,,,,,,,,,,,,
142,0.12870370370370374,,-0.03240740740740737,,,,,,,,,,0.03888888888888893,,,,,,,,,,,,,,,,0.10092592592592597,,,,,,,,,,,,,,,,,,,,
143,0.08055555555555557,,-0.013888888888888885,,,,,,,,,,,0.14722222222222223,,,,,,,,,,,,,,,0.09907407407407409,,,,,,,,,,,,,,,,,,,,
144,0.137037037037037,,-0.021296296296296348,,,,,,,,,,,,0.03518518518518517,,,,,,,,,,,,,,0.1129629629629629,,,,,,,,,,,,,,,,,,,,
145,0.11759259259259258,,-0.0037037037037037203,,,,,,,,,,,,,0.18425925925925923,,,,,,,,,,,,,0.08333333333333329,,,,,,,,,,,,,,,,,,,,
146,0.27222222222222225,,0.01388888888888884,,,,,,,,,,,,,,0.13055555555555554,,,,,,,,,,,,0.14166666666666664,,,,,,,,,,,,,,,,,,,,
147,0.14537037037037032,,-0.022222222222222275,,,,,,,,,,,,,,,0.03425925925925923,,,,,,,,,,,0.10925925925925921,,,,,,,,,,,,,,,,,,,,
148,0.2500000000000001,,0.014814814814814881,,,,,,,,,,,,,,,,0.08425925925925933,,,,,,,,,,0.1740740740740741,,,,,,,,,,,,,,,,,,,,
149,0.26388888888888884,,0.02870370370370363,,,,,,,,,,,,,,,,,0.06851851851851846,,,,,,,,,0.17870370370370364,,,,,,,,,,,,,,,,,,,,
150,0.12037037037037035,,0.002777777777777746,,,,,,,,,,,,,,,,,,0.22129629629629627,,,,,,,,0.08148148148148142,,,,,,,,,,,,,,,,,,,,
151,0.07777777777777779,,-0.016666666666666653,,,,,,,,,,,,,,,,,,,-0.036111111111111094,,,,,,,0.06481481481481485,,,,,,,,,,,,,,,,,,,,
152,0.14351851851851857,,0.0018518518518519044,0.024074074074074137,,,,,,,,,,,,,,,,,,,,,,,,,,0.10277777777777783,,,,,,,,,,,,,,,,,,,
153,0.11481481481481474,,0.024999999999999956,,0.20277777777777778,,,,,,,,,,,,,,,,,,,,,,,,,0.11296296296296289,,,,,,,,,,,,,,,,,,,
154,0.13518518518518516,,0.024999999999999977,,,0.162037037037037,,,,,,,,,,,,,,,,,,,,,,,,0.10648148148148143,,,,,,,,,,,,,,,,,,,
155,0.12962962962962965,,0.009259259259259278,,,,-0.011111111111111049,,,,,,,,,,,,,,,,,,,,,,,0.10555555555555556,,,,,,,,,,,,,,,,,,,
156,0.15092592592592596,,0.012037037037037023,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.10277777777777775,,,,,,,,,,,,,,,,,,,
157,0.14351851851851846,,-0.0009259259259259522,,,,,,0.01481481481481477,,,,,,,,,,,,,,,,,,,,,0.09074074074074072,,,,,,,,,,,,,,,,,,,
158,0.16481481481481475,,-0.00555555555555558,,,,,,,0.024999999999999977,,,,,,,,,,,,,,,,,,,,0.06666666666666661,,,,,,,,,,,,,,,,,,,
